,close,foreignNotional,high,homeNotional,lastSize,low,open,symbol,timestamp,trades,turnover,volume,vwap
18,13138.5,1670018.0,13500.0,125.71866962999997,9,13004.5,13011.0,XBTUSD,2018-01-01 18:00:00+00:00,5057,12571866963,1670018,13285.5055
19,13625.0,2438935.0,13625.0,181.67221700999977,6,13138.0,13138.5,XBTUSD,2018-01-01 19:00:00+00:00,2812,18167221701,2438935,13426.4232
20,13633.5,1663415.0,13650.0,122.30354962000004,1,13466.0,13625.0,XBTUSD,2018-01-01 20:00:00+00:00,1329,12230354962,1663415,13601.741
21,13540.5,2104024.0,13650.0,155.18810904,2,13306.0,13633.5,XBTUSD,2018-01-01 21:00:00+00:00,1540,15518810904,2104024,13559.322
22,13646.0,4075340.0,13650.0,300.86650449,8,12900.0,13540.5,XBTUSD,2018-01-01 22:00:00+00:00,1445,30086650449,4075340,13546.4644
23,13517.5,72714.0,13650.0,5.374608480000002,4,13396.0,13646.0,XBTUSD,2018-01-01 23:00:00+00:00,564,537460848,72714,13529.9689
24,13553.5,784527.0,13650.0,58.33204687,7,13023.5,13517.5,XBTUSD,2018-01-02 00:00:00+00:00,771,5833204687,784527,13449.8991
25,13591.0,1059970.0,13650.0,77.89293847,3,13464.0,13553.5,XBTUSD,2018-01-02 01:00:00+00:00,837,7789293847,1059970,13609.1453
26,13647.5,543018.0,13650.0,39.953959780000005,7,13457.0,13591.0,XBTUSD,2018-01-02 02:00:00+00:00,735,3995395978,543018,13592.4969
27,13565.5,422707.0,13650.0,31.14530991,6,13551.0,13647.5,XBTUSD,2018-01-02 03:00:00+00:00,677,3114530991,422707,13572.2041
28,13645.5,186053.0,13650.0,13.71963193,8,13500.5,13565.5,XBTUSD,2018-01-02 04:00:00+00:00,580,1371963193,186053,13561.1608
29,12751.5,2305666.0,13649.0,177.89203196,7,12612.0,13645.5,XBTUSD,2018-01-02 05:00:00+00:00,822,17789203196,2305666,12961.7628
30,12746.5,164101.0,12885.0,12.865910199999998,6,12619.5,12751.5,XBTUSD,2018-01-02 06:00:00+00:00,677,1286591020,164101,12755.102
31,12775.5,90322.0,12885.0,7.034386899999995,3,12739.5,12746.5,XBTUSD,2018-01-02 07:00:00+00:00,555,703438690,90322,12840.2671
32,12951.0,2450446.0,13650.0,187.44035201999998,35,12752.0,12775.5,XBTUSD,2018-01-02 08:00:00+00:00,543,18744035202,2450446,13073.6044
33,13505.0,2463074.0,13650.0,189.81011669000003,3,12201.0,12951.0,XBTUSD,2018-01-02 09:00:00+00:00,1056,18981011669,2463074,12976.9011
34,13496.5,1623815.0,13650.0,122.56852346000002,70,12294.0,13505.0,XBTUSD,2018-01-02 10:00:00+00:00,971,12256852346,1623815,13248.5427
35,13515.0,2071341.0,13750.0,152.28277205,11,12550.0,13496.5,XBTUSD,2018-01-02 11:00:00+00:00,1339,15228277205,2071341,13603.5913
36,13900.0,1548229.0,14200.0,116.01300094999998,84,12294.0,13515.0,XBTUSD,2018-01-02 12:00:00+00:00,1381,11601300095,1548229,13345.7894
37,13641.5,1674289.0,14300.0,127.20022380000003,74,11700.0,13900.0,XBTUSD,2018-01-02 13:00:00+00:00,1176,12720022380,1674289,13163.0907
38,13803.0,2396185.0,14350.0,176.16642196,22,12210.0,13641.5,XBTUSD,2018-01-02 14:00:00+00:00,1353,17616642196,2396185,13603.5913
39,13591.0,1337630.0,14350.0,96.11040492999997,62,13300.0,13803.0,XBTUSD,2018-01-02 15:00:00+00:00,1207,9611040493,1337630,13917.8845
40,13468.5,2220485.0,13595.5,164.12830023,1,13125.0,13591.0,XBTUSD,2018-01-02 16:00:00+00:00,931,16412830023,2220485,13529.9689
41,12555.5,2293152.0,13595.5,176.65516696000003,60,11700.0,13468.5,XBTUSD,2018-01-02 17:00:00+00:00,1463,17665516696,2293152,12981.9551
42,13263.5,2171457.0,13755.5,166.66412054000003,98,11666.0,12555.5,XBTUSD,2018-01-02 18:00:00+00:00,1482,16666412054,2171457,13029.316
43,15051.0,3861566.0,15157.0,279.03752640000005,16,11000.0,13263.5,XBTUSD,2018-01-02 19:00:00+00:00,1502,27903752640,3861566,13838.915
44,14878.5,2524746.0,15400.0,167.24064717,15,13698.5,15051.0,XBTUSD,2018-01-02 20:00:00+00:00,1067,16724064717,2524746,15096.6184
45,14526.0,2037374.0,15400.0,138.34461907000005,100,13800.0,14878.5,XBTUSD,2018-01-02 21:00:00+00:00,1246,13834461907,2037374,14727.5405
46,15250.0,2931567.0,16000.0,190.30242783000003,64,13800.0,14526.0,XBTUSD,2018-01-02 22:00:00+00:00,2551,19030242783,2931567,15405.9467
47,15443.0,2375662.0,16000.0,156.09512139000006,3,13698.5,15250.0,XBTUSD,2018-01-02 23:00:00+00:00,2569,15609512139,2375662,15220.7002
48,14728.0,2586540.0,15688.0,180.37757007,1,12800.0,15443.0,XBTUSD,2018-01-03 00:00:00+00:00,1410,18037757007,2586540,14341.0297
49,15942.5,3080786.0,16000.0,209.00770484000003,133,12050.0,14728.0,XBTUSD,2018-01-03 01:00:00+00:00,2036,20900770484,3080786,14740.566
50,15563.0,2086616.0,16000.0,134.86819177,259,14308.0,15942.5,XBTUSD,2018-01-03 02:00:00+00:00,1168,13486819177,2086616,15472.6907
51,15469.5,1699496.0,16000.0,110.94760858999999,57,12053.0,15563.0,XBTUSD,2018-01-03 03:00:00+00:00,1249,11094760859,1699496,15318.6275
52,14771.5,1422124.0,16000.0,95.08843931999998,8,12053.0,15469.5,XBTUSD,2018-01-03 04:00:00+00:00,1406,9508843932,1422124,14956.6258
53,13549.5,3624909.0,14981.5,258.42940254999996,3000,12053.0,14771.5,XBTUSD,2018-01-03 05:00:00+00:00,1040,25842940255,3624909,14027.2128
54,13568.5,2161459.0,13918.5,159.16676922,45,12054.0,13549.5,XBTUSD,2018-01-03 06:00:00+00:00,1046,15916676922,2161459,13581.4206
55,13800.0,1504375.0,13800.0,109.28187277000004,1020,13400.0,13568.5,XBTUSD,2018-01-03 07:00:00+00:00,841,10928187277,1504375,13766.5198
56,14333.0,732439.0,14600.0,52.38823006999999,50,13799.5,13800.0,XBTUSD,2018-01-03 08:00:00+00:00,988,5238823007,732439,13982.1029
57,14395.5,588344.0,14600.0,40.98552536999999,30,14141.0,14333.0,XBTUSD,2018-01-03 09:00:00+00:00,1247,4098552537,588344,14355.4407
58,14521.5,1129738.0,15297.5,76.66396919000002,53,14300.0,14395.5,XBTUSD,2018-01-03 10:00:00+00:00,901,7666396919,1129738,14738.3935
59,14456.0,293781.0,14521.5,20.292585010000003,9,14300.0,14521.5,XBTUSD,2018-01-03 11:00:00+00:00,791,2029258501,293781,14478.0657
60,14402.5,480153.0,14521.5,33.08783174000002,38,14400.0,14456.0,XBTUSD,2018-01-03 12:00:00+00:00,830,3308783174,480153,14511.6819
61,14321.0,1513987.0,15135.0,102.02808309000001,100,14200.0,14402.5,XBTUSD,2018-01-03 13:00:00+00:00,1109,10202808309,1513987,14838.9969
62,14666.0,467470.0,14686.5,32.5549944,97,14200.0,14321.0,XBTUSD,2018-01-03 14:00:00+00:00,1463,3255499440,467470,14359.5635
63,14777.0,223304.0,14850.0,15.161839139999998,10000,14447.0,14666.0,XBTUSD,2018-01-03 15:00:00+00:00,1255,1516183914,223304,14729.7098
64,14692.5,467546.0,14888.5,31.928862940000005,84,14226.0,14777.0,XBTUSD,2018-01-03 16:00:00+00:00,1390,3192886294,467546,14643.4324
65,14670.0,402226.0,14743.0,27.528590559999998,93,14463.0,14692.5,XBTUSD,2018-01-03 17:00:00+00:00,1272,2752859056,402226,14611.3384
66,15039.5,4224551.0,15600.0,285.56265614000006,73,13566.0,14670.0,XBTUSD,2018-01-03 18:00:00+00:00,2421,28556265614,4224551,14795.088
67,14937.0,460255.0,15100.0,30.57777107999999,50,14815.5,15039.5,XBTUSD,2018-01-03 19:00:00+00:00,1144,3057777108,460255,15053.4397
68,15167.5,1640236.0,15595.0,108.29949794000004,56,14858.5,14937.0,XBTUSD,2018-01-03 20:00:00+00:00,1718,10829949794,1640236,15146.9252
69,15290.0,1184920.0,15379.0,77.80990661000003,16,14849.0,15167.5,XBTUSD,2018-01-03 21:00:00+00:00,1644,7780990661,1184920,15229.9726
70,15189.0,2970366.0,15311.5,194.96380769999993,1,15024.0,15290.0,XBTUSD,2018-01-03 22:00:00+00:00,1516,19496380770,2970366,15236.9343
71,14668.5,4826870.0,15724.5,333.8609409600001,2,12125.0,15189.0,XBTUSD,2018-01-03 23:00:00+00:00,3176,33386094096,4826870,14459.225
72,14771.0,727712.0,14771.0,49.280422239999986,80,14667.5,14668.5,XBTUSD,2018-01-04 00:00:00+00:00,863,4928042224,727712,14768.8672
73,14776.5,2848064.0,14970.0,192.53968748999975,63,14765.0,14771.0,XBTUSD,2018-01-04 01:00:00+00:00,1397,19253968749,2848064,14792.8994
74,15115.0,4443338.0,15347.5,293.84885682,50,14776.5,14776.5,XBTUSD,2018-01-04 02:00:00+00:00,3053,29384885682,4443338,15121.7299
75,15599.0,6112231.0,16000.0,393.6157099900001,3,15011.0,15115.0,XBTUSD,2018-01-04 03:00:00+00:00,4013,39361570999,6112231,15530.3619
76,15726.5,4773649.0,16000.0,306.4252779599999,13,14000.0,15599.0,XBTUSD,2018-01-04 04:00:00+00:00,3275,30642527796,4773649,15578.7506
77,14958.0,4672203.0,16000.0,310.7063790000003,10000,14000.0,15726.5,XBTUSD,2018-01-04 05:00:00+00:00,3250,31070637900,4672203,15037.594
78,14810.0,1599757.0,15061.0,108.59702912999998,38,13100.0,14958.0,XBTUSD,2018-01-04 06:00:00+00:00,1620,10859702913,1599757,14731.8798
79,14610.0,412573.0,14879.5,27.862000750000007,57,14584.5,14810.0,XBTUSD,2018-01-04 07:00:00+00:00,1192,2786200075,412573,14808.2334
80,14859.0,796336.0,14922.5,54.06229551000004,8,14313.0,14610.0,XBTUSD,2018-01-04 08:00:00+00:00,1269,5406229551,796336,14731.8798
81,14440.5,489068.0,14926.0,33.77163839000001,30,13917.0,14859.0,XBTUSD,2018-01-04 09:00:00+00:00,1392,3377163839,489068,14482.2592
82,14120.0,1408187.0,14441.5,99.58097663000002,22,13810.0,14440.5,XBTUSD,2018-01-04 10:00:00+00:00,1161,9958097663,1408187,14142.2712
83,14082.5,947072.0,14232.0,66.91165899,17,14078.5,14120.0,XBTUSD,2018-01-04 11:00:00+00:00,948,6691165899,947072,14154.2817
84,14549.5,1364487.0,14571.0,95.0630991,86,14021.0,14082.5,XBTUSD,2018-01-04 12:00:00+00:00,1338,9506309910,1364487,14355.4407
85,13834.5,2668976.0,14901.0,188.27710661999998,17665,13800.5,14549.5,XBTUSD,2018-01-04 13:00:00+00:00,1647,18827710662,2668976,14176.3538
86,14000.0,476538.0,14244.0,34.41641836000001,14,13100.0,13834.5,XBTUSD,2018-01-04 14:00:00+00:00,970,3441641836,476538,13846.5799
87,14562.5,591490.0,15000.0,40.86320995999999,24,13932.0,14000.0,XBTUSD,2018-01-04 15:00:00+00:00,1485,4086320996,591490,14475.9699
88,14839.5,606313.0,14910.0,41.30143747999999,58,14124.5,14562.5,XBTUSD,2018-01-04 16:00:00+00:00,946,4130143748,606313,14682.1318
89,14882.5,679421.0,14898.0,45.99037922,68,14639.0,14839.5,XBTUSD,2018-01-04 17:00:00+00:00,861,4599037922,679421,14773.2309
90,15000.5,4577166.0,15356.0,305.6868135699999,96,14240.0,14882.5,XBTUSD,2018-01-04 18:00:00+00:00,1521,30568681357,4577166,14974.5433
91,14877.0,3637542.0,15356.0,242.43621893000002,24,14392.0,15000.5,XBTUSD,2018-01-04 19:00:00+00:00,2772,24243621893,3637542,15006.0024
92,14919.0,806626.0,15200.0,53.73773099,75,14866.0,14877.0,XBTUSD,2018-01-04 20:00:00+00:00,1830,5373773099,806626,15010.5074
93,15174.0,2200669.0,15354.0,145.90328774999995,13,14863.5,14919.0,XBTUSD,2018-01-04 21:00:00+00:00,2342,14590328775,2200669,15085.2316
94,15223.0,1245519.0,15354.0,82.61804352999998,41,14863.5,15174.0,XBTUSD,2018-01-04 22:00:00+00:00,2839,8261804353,1245519,15076.1345
95,14998.0,3448315.0,15356.0,229.07207225000002,100,14829.0,15223.0,XBTUSD,2018-01-04 23:00:00+00:00,2304,22907207225,3448315,15053.4397
96,15111.0,3721269.0,16000.0,242.38121134999997,100,14854.5,14998.0,XBTUSD,2018-01-05 00:00:00+00:00,4676,24238121135,3721269,15353.9076
97,15641.5,1404122.0,16000.0,90.70687508999997,5,14962.0,15111.0,XBTUSD,2018-01-05 01:00:00+00:00,3366,9070687509,1404122,15479.8762
98,15502.0,2041313.0,16000.0,130.37536243,100,14981.5,15641.5,XBTUSD,2018-01-05 02:00:00+00:00,3441,13037536243,2041313,15659.2546
99,16000.0,2209346.0,16000.0,143.63140006999996,97,14997.5,15473.0,XBTUSD,2018-01-05 04:00:00+00:00,3705,14363140007,2209346,15382.2489
100,15967.5,319959.0,16000.0,20.42337683,13,15030.5,16000.0,XBTUSD,2018-01-05 05:00:00+00:00,1663,2042337683,319959,15666.6144
101,15910.0,286471.0,16000.0,17.920712750000007,99,15910.0,15967.5,XBTUSD,2018-01-05 06:00:00+00:00,1054,1792071275,286471,15987.2102
102,15367.5,728459.0,16000.0,45.70157201,4,15302.5,15910.0,XBTUSD,2018-01-05 07:00:00+00:00,1304,4570157201,728459,15941.3359
103,14448.5,492407.0,15433.5,33.206582929999996,14,14350.0,15367.5,XBTUSD,2018-01-05 08:00:00+00:00,1558,3320658293,492407,14830.1943
104,15281.5,125290.0,15281.5,8.41986527,15,14350.0,14448.5,XBTUSD,2018-01-05 09:00:00+00:00,1399,841986527,125290,14880.9524
105,15764.0,765025.0,15925.0,49.15443257999999,22,15250.0,15281.5,XBTUSD,2018-01-05 10:00:00+00:00,1759,4915443258,765025,15564.2023
106,15877.5,682106.0,15877.5,43.017088499999964,1,15764.0,15764.0,XBTUSD,2018-01-05 11:00:00+00:00,1320,4301708850,682106,15857.9131
107,15801.0,842258.0,15877.5,53.14075661999999,22,15764.0,15877.5,XBTUSD,2018-01-05 12:00:00+00:00,1273,5314075662,842258,15850.3725
108,15764.0,235216.0,15874.5,14.90100117,95,15701.0,15801.0,XBTUSD,2018-01-05 13:00:00+00:00,1330,1490100117,235216,15785.3197
109,16057.0,1144412.0,16057.0,71.97210081000001,6,15701.0,15764.0,XBTUSD,2018-01-05 14:00:00+00:00,1604,7197210081,1144412,15900.7791
110,16017.0,824209.0,16060.0,51.463278189999976,42,15884.0,16057.0,XBTUSD,2018-01-05 15:00:00+00:00,1581,5146327819,824209,16017.9401
111,15952.0,5449295.0,16050.0,341.44342239,58,15825.0,16017.0,XBTUSD,2018-01-05 16:00:00+00:00,1761,34144342239,5449295,15961.6919
112,16225.0,13700355.0,16497.5,849.1991924600004,2376,15925.0,15952.0,XBTUSD,2018-01-05 17:00:00+00:00,1469,84919919246,13700355,16134.2369
113,16274.0,5376785.0,16412.5,330.97881368,21,16125.0,16225.0,XBTUSD,2018-01-05 18:00:00+00:00,1123,33097881368,5376785,16246.9537
114,16282.0,16409676.0,16362.5,1012.51685441,79,15862.5,16274.0,XBTUSD,2018-01-05 19:00:00+00:00,1101,101251685441,16409676,16207.4554
115,16300.0,4957886.0,16337.5,304.3278587200001,76,16133.0,16282.0,XBTUSD,2018-01-05 20:00:00+00:00,1234,30432785872,4957886,16291.9518
116,16326.0,5500393.0,16337.5,337.3240455999999,5,16137.5,16300.0,XBTUSD,2018-01-05 21:00:00+00:00,1053,33732404560,5500393,16307.893
117,16735.5,11927655.0,17600.0,710.9856239700002,14,15611.5,16326.0,XBTUSD,2018-01-05 22:00:00+00:00,3497,71098562397,11927655,16778.5235
118,16978.0,815255.0,17086.5,48.184328619999995,41,16675.5,16735.5,XBTUSD,2018-01-05 23:00:00+00:00,1052,4818432862,815255,16920.4738
119,16833.5,3884635.0,17600.0,228.54969760999998,100,16000.0,16978.0,XBTUSD,2018-01-06 00:00:00+00:00,3473,22854969761,3884635,16998.1302
120,17043.5,4040189.0,17044.0,242.43188172,100,16350.0,16833.5,XBTUSD,2018-01-06 01:00:00+00:00,2719,24243188172,4040189,16666.6667
121,16994.5,461823.0,17044.0,27.1901797,100,16679.5,17043.5,XBTUSD,2018-01-06 02:00:00+00:00,730,2719017970,461823,16986.5806
122,16497.5,763651.0,17044.0,45.573899739999995,330,16350.0,16994.5,XBTUSD,2018-01-06 03:00:00+00:00,683,4557389974,763651,16758.8403
123,16384.0,5196594.0,16497.5,316.93317789,50,15640.0,16497.5,XBTUSD,2018-01-06 04:00:00+00:00,624,31693317789,5196594,16398.8193
124,16283.0,236611.0,16450.0,14.492194799999996,300,16115.0,16384.0,XBTUSD,2018-01-06 05:00:00+00:00,239,1449219480,236611,16329.1966
125,16119.0,151032.0,16313.5,9.324061130000002,1044,16002.5,16283.0,XBTUSD,2018-01-06 06:00:00+00:00,267,932406113,151032,16199.5788
126,16422.5,1141054.0,16448.5,70.18622948000001,43,16160.0,16119.0,XBTUSD,2018-01-06 07:00:00+00:00,482,7018622948,1141054,16260.1626
127,16162.0,2247843.0,16422.5,138.81581910999998,19,15900.0,16422.5,XBTUSD,2018-01-06 08:00:00+00:00,702,13881581911,2247843,16194.332
128,16197.0,331967.0,16289.5,20.548956519999994,28,16066.5,16162.0,XBTUSD,2018-01-06 09:00:00+00:00,758,2054895652,331967,16155.0889
129,16201.0,983466.0,16289.5,60.88237349000002,43,15900.5,16197.0,XBTUSD,2018-01-06 10:00:00+00:00,850,6088237349,983466,16155.0889
130,16083.0,2099453.0,16267.0,129.29268194999997,61,16000.0,16201.0,XBTUSD,2018-01-06 11:00:00+00:00,664,12929268195,2099453,16239.0386
131,16190.0,145955.0,16265.0,9.089188380000003,9,15905.0,16083.0,XBTUSD,2018-01-06 12:00:00+00:00,835,908918838,145955,16059.0975
132,16134.0,137268.0,16275.0,8.487711650000001,16,16070.0,16190.0,XBTUSD,2018-01-06 13:00:00+00:00,742,848771165,137268,16173.3786
133,16124.5,899357.0,16315.0,55.74812956,33,16028.5,16134.0,XBTUSD,2018-01-06 14:00:00+00:00,845,5574812956,899357,16134.2369
134,16392.0,7351616.0,16400.0,453.92544918000016,5,16115.0,16124.5,XBTUSD,2018-01-06 15:00:00+00:00,889,45392544918,7351616,16196.955
135,16406.0,1120071.0,16406.5,68.42073342999998,96,16255.0,16392.0,XBTUSD,2018-01-06 16:00:00+00:00,675,6842073343,1120071,16371.9712
136,16577.0,7688640.0,16700.0,467.51123085,2,16400.0,16406.0,XBTUSD,2018-01-06 17:00:00+00:00,980,46751123085,7688640,16447.3684
137,16681.5,4484169.0,16681.5,271.17907245000004,64,16418.0,16577.0,XBTUSD,2018-01-06 18:00:00+00:00,848,27117907245,4484169,16537.1258
138,16681.0,678256.0,16700.0,40.73055331999999,4,16513.0,16681.5,XBTUSD,2018-01-06 19:00:00+00:00,673,4073055332,678256,16652.7893
139,16551.5,1850369.0,16719.0,112.08388742000001,82,16300.0,16681.0,XBTUSD,2018-01-06 20:00:00+00:00,891,11208388742,1850369,16509.8233
140,16573.0,1003011.0,16710.5,60.31694155999999,27,16507.0,16551.5,XBTUSD,2018-01-06 21:00:00+00:00,974,6031694156,1003011,16630.6336
141,16624.5,4015499.0,16700.0,241.65258429000002,200,16480.5,16573.0,XBTUSD,2018-01-06 22:00:00+00:00,1074,24165258429,4015499,16619.5779
142,16524.5,1252972.0,16698.0,75.19744044,16,16482.0,16624.5,XBTUSD,2018-01-06 23:00:00+00:00,781,7519744044,1252972,16663.8894
143,16560.0,1344161.0,16698.0,81.27274133,14,16482.0,16524.5,XBTUSD,2018-01-07 00:00:00+00:00,756,8127274133,1344161,16539.8611
144,16700.0,1405512.0,16700.0,84.67003292999998,10122,16482.0,16560.0,XBTUSD,2018-01-07 01:00:00+00:00,319,8467003293,1405512,16600.2656
145,16604.5,960447.0,16740.5,57.73358948000001,124,16482.0,16700.0,XBTUSD,2018-01-07 02:00:00+00:00,843,5773358948,960447,16636.167
146,16786.5,666840.0,16823.5,39.802110739999996,9920,16522.5,16604.5,XBTUSD,2018-01-07 03:00:00+00:00,909,3980211074,666840,16756.0322
147,16822.5,540042.0,16823.0,32.25903178,2,16569.0,16786.5,XBTUSD,2018-01-07 04:00:00+00:00,736,3225903178,540042,16742.0057
148,16540.0,120572.0,16823.0,7.23946952,85,16485.0,16822.5,XBTUSD,2018-01-07 05:00:00+00:00,667,723946952,120572,16655.563
149,16601.5,503904.0,16658.5,30.50366329,124,16487.0,16540.0,XBTUSD,2018-01-07 06:00:00+00:00,723,3050366329,503904,16520.7335
150,16522.5,432972.0,16709.0,26.214796959999997,148,16483.0,16601.5,XBTUSD,2018-01-07 07:00:00+00:00,665,2621479696,432972,16518.0046
151,16778.5,2311199.0,16823.0,140.01974859,1416,16482.0,16522.5,XBTUSD,2018-01-07 08:00:00+00:00,507,14001974859,2311199,16507.0981
152,16846.5,723945.0,16897.5,43.10092478000001,100,16778.5,16778.5,XBTUSD,2018-01-07 09:00:00+00:00,454,4310092478,723945,16798.253
153,16797.0,605664.0,17000.0,35.81048548,124,16797.0,16846.5,XBTUSD,2018-01-07 10:00:00+00:00,458,3581048548,605664,16914.7497
154,16721.0,158795.0,16968.5,9.458711330000003,51,16704.5,16797.0,XBTUSD,2018-01-07 11:00:00+00:00,1129,945871133,158795,16789.7918
155,16704.5,1456467.0,16954.0,87.06285086000003,74,16704.5,16721.0,XBTUSD,2018-01-07 12:00:00+00:00,942,8706285086,1456467,16730.8014
156,16807.0,828801.0,16882.5,49.85194288,49,16500.0,16704.5,XBTUSD,2018-01-07 13:00:00+00:00,879,4985194288,828801,16627.8683
157,16851.0,405802.0,16891.0,24.290440120000007,80,16500.0,16807.0,XBTUSD,2018-01-07 14:00:00+00:00,1329,2429044012,405802,16708.4378
158,16784.0,953992.0,16883.0,56.84161697,79,16782.0,16851.0,XBTUSD,2018-01-07 15:00:00+00:00,532,5684161697,953992,16784.1558
159,16782.0,1131138.0,16784.0,67.39564807000015,46,16782.0,16784.0,XBTUSD,2018-01-07 16:00:00+00:00,960,6739564807,1131138,16784.1558
160,16357.5,4172365.0,16782.5,253.00075865,10,16299.0,16782.0,XBTUSD,2018-01-07 17:00:00+00:00,1309,25300075865,4172365,16493.4851
161,15670.5,13936799.0,16420.5,872.7942942899999,71,15649.0,16357.5,XBTUSD,2018-01-07 18:00:00+00:00,992,87279429429,13936799,15969.3389
162,15725.0,4519937.0,15725.0,288.37656402999994,1935,15670.5,15670.5,XBTUSD,2018-01-07 19:00:00+00:00,838,28837656403,4519937,15673.9812
163,16081.0,1470803.0,16087.0,91.57516079,79,15678.0,15725.0,XBTUSD,2018-01-07 20:00:00+00:00,994,9157516079,1470803,16061.6768
164,15995.0,12462629.0,16187.5,774.7511506799998,8,15684.5,16081.0,XBTUSD,2018-01-07 21:00:00+00:00,1252,77475115068,12462629,16087.5161
165,15963.0,4903371.0,16349.5,302.52043570000006,88,15955.5,15995.0,XBTUSD,2018-01-07 22:00:00+00:00,1399,30252043570,4903371,16210.0827
166,16254.0,6174558.0,16271.5,383.61748489999985,79,15670.5,15963.0,XBTUSD,2018-01-07 23:00:00+00:00,1257,38361748490,6174558,16097.8751
167,16310.5,392291.0,16600.0,23.973284730000003,53,16100.0,16254.0,XBTUSD,2018-01-08 00:00:00+00:00,1595,2397328473,392291,16363.9339
168,16300.0,10067999.0,17200.0,603.19761301,61958,15000.0,16310.5,XBTUSD,2018-01-08 01:00:00+00:00,3880,60319761301,10067999,16691.7042
169,15671.5,1503178.0,16273.5,95.77194179000006,2,15666.0,16300.0,XBTUSD,2018-01-08 02:00:00+00:00,701,9577194179,1503178,15696.1231
170,15672.0,1019489.0,15672.0,65.05949445,1160,15666.0,15671.5,XBTUSD,2018-01-08 03:00:00+00:00,217,6505949445,1019489,15671.5248
171,15494.5,1010444.0,15672.0,64.61111658000002,100,15410.5,15672.0,XBTUSD,2018-01-08 04:00:00+00:00,232,6461111658,1010444,15639.6622
172,15510.0,572961.0,15510.0,36.94081851999999,701,15494.5,15494.5,XBTUSD,2018-01-08 05:00:00+00:00,290,3694081852,572961,15511.0904
173,15947.0,804729.0,15947.0,51.774919430000004,50,15506.5,15510.0,XBTUSD,2018-01-08 06:00:00+00:00,1333,5177491943,804729,15544.8469
174,16391.5,4103853.0,16800.0,252.27332290999996,42,15532.5,15947.0,XBTUSD,2018-01-08 07:00:00+00:00,4802,25227332291,4103853,16268.0983
175,15880.0,662801.0,16391.5,41.0890306,83,15869.0,16391.5,XBTUSD,2018-01-08 08:00:00+00:00,974,4108903060,662801,16131.6341
176,15250.0,823643.0,16074.0,52.726621970000004,94,15000.0,15880.0,XBTUSD,2018-01-08 09:00:00+00:00,875,5272662197,823643,15622.559
177,15121.5,1636119.0,15609.0,107.44018427,30,14944.0,15250.0,XBTUSD,2018-01-08 10:00:00+00:00,839,10744018427,1636119,15229.9726
